Cote;Piece;Intitule;Support;Dimensions_largeur_hauteur);Precision_vue;Observations;Nom_image;Localite;Code_postal;Code_INSEE;Latitude;Longitude
93AJ/316;Carnet n°49;Besançon, théâtre.;Papier;37,5 x 12 cm;fol. 19v-20r;;FRAN126_2779_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°49;Elne.;Papier;37,5 x 12 cm;fol. 20v-21r;;FRAN126_2780_L.jpg;Elne;66200;66065;42.6;2.966667
93AJ/316;Carnet n°49;Elne.;Papier;37,5 x 12 cm;fol. 21v-22r;;FRAN126_2781_L.jpg;Elne;66200;66065;42.6;2.966667
93AJ/316;Carnet n°49;Carcassonne.;Papier;37,5 x 12 cm;fol. 22v-23r;;FRAN126_2782_L.jpg;Carcassonne;11000;11069;43.216667;2.35
93AJ/316;Carnet n°49;Carcassonne.;Papier;37,5 x 12 cm;fol. 23v-24r;;FRAN126_2783_L.jpg;Carcassonne;11000;11069;43.216667;2.35
93AJ/316;Carnet n°49;Foix.;Papier;37,5 x 12 cm;fol. 24v-25r;;FRAN126_2784_L.jpg;Foix;9000.;9122.;42.966667;44348
93AJ/316;Carnet n°49;Foix.;Papier;37,5 x 12 cm;fol. 25v-26r;;FRAN126_2785_L.jpg;Foix;9000.;9122.;42.966667;44348
93AJ/316;Carnet n°49;Besançon, bibliothèque.;Papier;37,5 x 12 cm;fol. 26v-27r;;FRAN126_2786_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°49;Besançon, bibliothèque.;Papier;37,5 x 12 cm;fol. 27v-28r;;FRAN126_2787_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°49;[Nans-sous-Sainte-Anne], source du Lison.;Papier;37,5 x 12 cm;fol. 28v-29r;;FRAN126_2788_L.jpg;;;;;
93AJ/316;Carnet n°49;[Nans-sous-Sainte-Anne], massif d'Alaise.;Papier;37,5 x 12 cm;fol. 29v-30r;;FRAN126_2789_L.jpg;;;;;
93AJ/316;Carnet n°49;[Nans-sous-Sainte-Anne], massif d'Alaise.;Papier;37,5 x 12 cm;fol. 30v-31r;;FRAN126_2790_L.jpg;;;;;
93AJ/316;Carnet n°49;[Nans-sous-Sainte-Anne], massif d'Alaise.;Papier;37,5 x 12 cm;fol. 31v-32r;;FRAN126_2791_L.jpg;;;;;
93AJ/316;Carnet n°49;[Nans-sous-Sainte-Anne], massif d'Alaise.;Papier;37,5 x 12 cm;fol. 32v-33r;;FRAN126_2792_L.jpg;;;;;
93AJ/316;Carnet n°49;[Nans-sous-Sainte-Anne], massif d'Alaise.;Papier;37,5 x 12 cm;fol. 33v-34r;;FRAN126_2793_L.jpg;;;;;
93AJ/316;Carnet n°49;[Nans-sous-Sainte-Anne], massif d'Alaise.;Papier;37,5 x 12 cm;fol. 34v-35r;;FRAN126_2794_L.jpg;;;;;
93AJ/316;Carnet n°49;Route de Nans[-sous-Sainte-Anne] à Éternoz.;Papier;37,5 x 12 cm;fol. 35v-36r;;FRAN126_2795_L.jpg;;;;;
93AJ/316;Carnet n°49;Route d'Alaise;Papier;37,5 x 12 cm;fol. 36v-37r;;FRAN126_2796_L.jpg;;;;;
93AJ/316;Carnet n°49;Route de Nans[-sous-Sainte-Anne] à Éternoz. — Route de Nyon.;Papier;37,5 x 12 cm;fol. 37v-38r;;FRAN126_2797_L.jpg;;;;;
93AJ/316;Carnet n°49;Route de Nyon.;Papier;37,5 x 12 cm;fol. 38v-39r;;FRAN126_2798_L.jpg;;;;;
93AJ/316;Carnet n°49;[Blanc.];Papier;37,5 x 12 cm;fol. 39v-40r;Ne pas numériser des fol. 40v à 53r [blancs].;FRAN126_2799_L.jpg;;;;;
93AJ/316;Carnet n°49;[Essais de crayon.];Papier;37,5 x 12 cm;fol. 53v-54r;;FRAN126_2800_L.jpg;;;;;
93AJ/316;Carnet n°49;[Gardes.];Papier;37,5 x 12 cm;fol. 54v-contre-plat inf.;;FRAN126_2801_L.jpg;;;;;
93AJ/316;Carnet n°49;Second plat.;Papier;18,5 x 12 cm;Second plat;;FRAN126_2802_L.jpg;;;;;
93AJ/316;Carnet n°50;;Papier;9,5 x 14,5 cm;Premier plat;;FRAN126_2803_L.jpg;;;;;
93AJ/316;Carnet n°50;Sommaire.;Papier;19 x 14,5 cm;Contre-plat sup.-fol. 1r;;FRAN126_2804_L.jpg;;;;;
93AJ/316;Carnet n°50;Poitiers, musée des Antiquaires de l'Ouest.;Papier;19 x 14,5 cm;fol. 1v-2r;;FRAN126_2805_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, musée des Antiquaires de l'Ouest.;Papier;19 x 14,5 cm;fol. 2v-3r;;FRAN126_2806_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, musée des Antiquaires de l'Ouest. — Poitiers, baptistère Saint-Jean.;Papier;19 x 14,5 cm;fol. 3v-4r;;FRAN126_2807_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, baptistère Saint-Jean.;Papier;19 x 14,5 cm;fol. 4v-5r;;FRAN126_2808_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, baptistère Saint-Jean. — Poitiers, hypogée des Dunes.;Papier;19 x 14,5 cm;fol. 5v-6r;;FRAN126_2809_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, hypogée des Dunes. — Poitiers, église Notre-Dame-la-Grande.;Papier;19 x 14,5 cm;fol. 6v-7r;;FRAN126_2810_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, église Notre-Dame-la-Grande.;Papier;19 x 14,5 cm;fol. 7v-8r;;FRAN126_2811_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, église Notre-Dame-la-Grande.;Papier;19 x 14,5 cm;fol. 8v-9r;;FRAN126_2812_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, église Notre-Dame-la-Grande. — Poitiers, cathédrale Saint-Pierre et Saint-Paul.;Papier;19 x 14,5 cm;fol. 9v-10r;;FRAN126_2813_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, cathédrale Saint-Pierre et Saint-Paul.;Papier;19 x 14,5 cm;fol. 10v-11r;;FRAN126_2814_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, cathédrale Saint-Pierre et Saint-Paul.;Papier;19 x 14,5 cm;fol. 11v-12r;;FRAN126_2815_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, cathédrale Saint-Pierre et Saint-Paul.;Papier;19 x 14,5 cm;fol. 12v-13r;;FRAN126_2816_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, cathédrale Saint-Pierre et Saint-Paul.;Papier;19 x 14,5 cm;fol. 13v-14r;;FRAN126_2817_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, cathédrale Saint-Pierre et Saint-Paul.;Papier;19 x 14,5 cm;fol. 14v-15r;;FRAN126_2818_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;;Papier;19 x 14,5 cm;fol. 15v-16r;;FRAN126_2819_L.jpg;;;;;
93AJ/316;Carnet n°50;Nouaillé-Maupertuis, abbaye Saint-Junien.;Papier;19 x 14,5 cm;fol. 16v-17r;;FRAN126_2820_L.jpg;Nouaillé-Maupertuis;86340;86180;46.516667;0.416667
93AJ/316;Carnet n°50;Nouaillé-Maupertuis, abbaye Saint-Junien.;Papier;19 x 14,5 cm;fol. 17v-18r;;FRAN126_2821_L.jpg;Nouaillé-Maupertuis;86340;86180;46.516667;0.416667
93AJ/316;Carnet n°50;Nouaillé-Maupertuis, abbaye Saint-Junien.;Papier;19 x 14,5 cm;fol. 18v-19r;;FRAN126_2822_L.jpg;Nouaillé-Maupertuis;86340;86180;46.516667;0.416667
93AJ/316;Carnet n°50;Nouaillé-Maupertuis, abbaye Saint-Junien.;Papier;19 x 14,5 cm;fol. 19v-20r;;FRAN126_2823_L.jpg;Nouaillé-Maupertuis;86340;86180;46.516667;0.416667
93AJ/316;Carnet n°50;Nouaillé-Maupertuis, abbaye Saint-Junien. — Poitiers, thermes. — Poitiers, « murs romains ».;Papier;19 x 14,5 cm;fol. 20v-21r;;FRAN126_2824_L.jpg;Nouaillé-Maupertuis;86340;86180;46.516667;0.416667
93AJ/316;Carnet n°50;Poitiers, « murs romains ». — Entre Martaizé et Arçay. — Moncontour, donjon.;Papier;19 x 14,5 cm;fol. 21v-22r;;FRAN126_2825_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Moncontour, donjon.;Papier;19 x 14,5 cm;fol. 22v-23r;;FRAN126_2826_L.jpg;Moncontour;22510;22153;48.35;-2.65
93AJ/316;Carnet n°50;Moncontour, donjon.;Papier;19 x 14,5 cm;fol. 22v-23r;;FRAN126_2826_L.jpg;Moncontour;86330;86161;46.883333;-0.016667
93AJ/316;Carnet n°50;Moncontour, église Saint-Nicolas.;Papier;19 x 14,5 cm;fol. 23v-24r;;FRAN126_2827_L.jpg;Moncontour;22510;22153;48.35;-2.65
93AJ/316;Carnet n°50;Moncontour, église Saint-Nicolas.;Papier;19 x 14,5 cm;fol. 23v-24r;;FRAN126_2827_L.jpg;Moncontour;86330;86161;46.883333;-0.016667
93AJ/316;Carnet n°50;Moncontour, église Saint-Nicolas. — Saint-Jouin-de-Marnes, abbatiale.;Papier;19 x 14,5 cm;fol. 24v-25r;;FRAN126_2828_L.jpg;Moncontour;22510;22153;48.35;-2.65
93AJ/316;Carnet n°50;Moncontour, église Saint-Nicolas. — Saint-Jouin-de-Marnes, abbatiale.;Papier;19 x 14,5 cm;fol. 24v-25r;;FRAN126_2828_L.jpg;Moncontour;86330;86161;46.883333;-0.016667
93AJ/316;Carnet n°50;Saint-Jouin-de-Marnes, abbatiale.;Papier;19 x 14,5 cm;fol. 25v-26r;;FRAN126_2829_L.jpg;Saint-Jouin-de-Marnes;79600;79260;46.883333;-0.05
93AJ/316;Carnet n°50;Saint-Jouin-de-Marnes, abbatiale.;Papier;19 x 14,5 cm;fol. 26v-27r;;FRAN126_2830_L.jpg;Saint-Jouin-de-Marnes;79600;79260;46.883333;-0.05
93AJ/316;Carnet n°50;Saint-Jouin-de-Marnes, abbatiale.;Papier;19 x 14,5 cm;fol. 27v-28r;;FRAN126_2831_L.jpg;Saint-Jouin-de-Marnes;79600;79260;46.883333;-0.05
93AJ/316;Carnet n°50;Saint-Jouin-de-Marnes, abbatiale. —  Saint-Généroux, église.;Papier;19 x 14,5 cm;fol. 28v-29r;;FRAN126_2832_L.jpg;Saint-Jouin-de-Marnes;79600;79260;46.883333;-0.05
93AJ/316;Carnet n°50;Saint-Généroux, église.;Papier;19 x 14,5 cm;fol. 29v-30r;;FRAN126_2833_L.jpg;Saint-Généroux;79600;79252;46.883333;-0.15
93AJ/316;Carnet n°50;Saint-Généroux, église.;Papier;19 x 14,5 cm;fol. 30v-31r;;FRAN126_2834_L.jpg;Saint-Généroux;79600;79252;46.883333;-0.15
93AJ/316;Carnet n°50;Saint-Généroux, église.;Papier;19 x 14,5 cm;fol. 31v-32r;;FRAN126_2835_L.jpg;Saint-Généroux;79600;79252;46.883333;-0.15
93AJ/316;Carnet n°50;Saint-Généroux, église. — Poitiers, musée.;Papier;19 x 14,5 cm;fol. 32v-33r;;FRAN126_2836_L.jpg;Saint-Généroux;79600;79252;46.883333;-0.15
93AJ/316;Carnet n°50;Poitiers, musée. — Poitiers, église Saint-Hilaire le Grand.;Papier;19 x 14,5 cm;fol. 33v-34r;;FRAN126_2837_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, église Saint-Hilaire le Grand.;Papier;19 x 14,5 cm;fol. 34v-35r;;FRAN126_2838_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, église Saint-Hilaire le Grand.;Papier;19 x 14,5 cm;fol. 35v-36r;;FRAN126_2839_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, église Saint-Hilaire le Grand.;Papier;19 x 14,5 cm;fol. 36v-37r;;FRAN126_2840_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, église Saint-Hilaire le Grand.;Papier;19 x 14,5 cm;fol. 37v-38r;;FRAN126_2841_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Poitiers, baptistère Saint-Jean.;Papier;19 x 14,5 cm;fol. 38v-39r;;FRAN126_2842_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;;Papier;19 x 14,5 cm;fol. 39v-40r;;FRAN126_2843_L.jpg;;;;;
93AJ/316;Carnet n°50;Poitiers, église Notre-Dame-la-Grande. — Poitiers.;Papier;19 x 14,5 cm;fol. 40v-41r;;FRAN126_2844_L.jpg;Poitiers;86000;86194;46.583333;0.333333
93AJ/316;Carnet n°50;Angers, cathédrale Saint-Maurice.;Papier;19 x 14,5 cm;fol. 41v-42r;;FRAN126_2845_L.jpg;Angers;49000;49007;47.466667;-0.55
93AJ/316;Carnet n°50;Angers, cathédrale Saint-Maurice.;Papier;19 x 14,5 cm;fol. 42v-43r;;FRAN126_2846_L.jpg;Angers;49000;49007;47.466667;-0.55
93AJ/316;Carnet n°50;Angers, cathédrale Saint-Maurice.;Papier;19 x 14,5 cm;fol. 43v-44r;;FRAN126_2847_L.jpg;Angers;49000;49007;47.466667;-0.55
93AJ/316;Carnet n°50;Angers, cathédrale Saint-Maurice.;Papier;19 x 14,5 cm;fol. 44v-45r;;FRAN126_2848_L.jpg;Angers;49000;49007;47.466667;-0.55
93AJ/316;Carnet n°50;Angers, cathédrale Saint-Maurice. — Angers, collégiale Saint-Martin.;Papier;19 x 14,5 cm;fol. 45v-46r;;FRAN126_2849_L.jpg;Angers;49000;49007;47.466667;-0.55
93AJ/316;Carnet n°50;Angers, collégiale Saint-Martin.— Angers, église de la Trinité.;Papier;19 x 14,5 cm;fol. 46v-47r;;FRAN126_2850_L.jpg;Angers;49000;49007;47.466667;-0.55
93AJ/316;Carnet n°50;Angers, collégiale Saint-Martin.— Angers, abbatiale Saint-Serge.;Papier;19 x 14,5 cm;fol. 47v-48r;;FRAN126_2851_L.jpg;Angers;49000;49007;47.466667;-0.55
93AJ/316;Carnet n°50;Angers, musée.;Papier;19 x 14,5 cm;fol. 48v-49r;;FRAN126_2852_L.jpg;Angers;49000;49007;47.466667;-0.55
93AJ/316;Carnet n°50;Angers, musée.;Papier;19 x 14,5 cm;fol. 49v-50r;;FRAN126_2853_L.jpg;Angers;49000;49007;47.466667;-0.55
93AJ/316;Carnet n°50;Angers, musée.;Papier;19 x 14,5 cm;fol. 50v-51r;;FRAN126_2854_L.jpg;Angers;49000;49007;47.466667;-0.55
93AJ/316;Carnet n°50;Angers, musée. — Tours, cathédrale Saint-Gatien.;Papier;19 x 14,5 cm;fol. 51v-52r;;FRAN126_2855_L.jpg;Angers;49000;49007;47.466667;-0.55
93AJ/316;Carnet n°50;Tours, cathédrale Saint-Gatien.;Papier;19 x 14,5 cm;fol. 52v-53r;;FRAN126_2856_L.jpg;Tours;37100;37261;47.383333;0.683333
93AJ/316;Carnet n°50;Tours, cathédrale Saint-Gatien.;Papier;19 x 14,5 cm;fol. 53v-54r;;FRAN126_2857_L.jpg;Tours;37100;37261;47.383333;0.683333
93AJ/316;Carnet n°50;Tours, cathédrale Saint-Gatien.;Papier;19 x 14,5 cm;fol. 54v-55r;;FRAN126_2858_L.jpg;Tours;37100;37261;47.383333;0.683333
93AJ/316;Carnet n°50;Tours, cathédrale Saint-Gatien.;Papier;19 x 14,5 cm;fol. 55v-56r;;FRAN126_2859_L.jpg;Tours;37100;37261;47.383333;0.683333
93AJ/316;Carnet n°50;Tours, cathédrale Saint-Gatien.;Papier;19 x 14,5 cm;fol. 56v-57r;;FRAN126_2860_L.jpg;Tours;37100;37261;47.383333;0.683333
93AJ/316;Carnet n°50;Tours, cathédrale Saint-Gatien.;Papier;19 x 14,5 cm;fol. 57v-58r;;FRAN126_2861_L.jpg;Tours;37100;37261;47.383333;0.683333
93AJ/316;Carnet n°50;Tours, cathédrale Saint-Gatien.;Papier;19 x 14,5 cm;fol. 58v-59r;;FRAN126_2862_L.jpg;Tours;37100;37261;47.383333;0.683333
93AJ/316;Carnet n°50;Tours, cathédrale Saint-Gatien. — Tours, hôtel consulaire.;Papier;19 x 14,5 cm;fol. 59v-60r;;FRAN126_2863_L.jpg;Tours;37100;37261;47.383333;0.683333
93AJ/316;Carnet n°50;Vernou-sur-Brenne, église Sainte-Trinité.;Papier;19 x 14,5 cm;fol. 60v-61r;;FRAN126_2864_L.jpg;Vernou-sur-Brenne;37210;37270;47.416667;0.85
93AJ/316;Carnet n°50;Vernou-sur-Brenne, église Sainte-Trinité.;Papier;19 x 14,5 cm;fol. 61v-62r;;FRAN126_2865_L.jpg;Vernou-sur-Brenne;37210;37270;47.416667;0.85
93AJ/316;Carnet n°50;Vernou-sur-Brenne, église Sainte-Trinité. — Tours, église Saint-Julien.;Papier;19 x 14,5 cm;fol. 62v-63r;;FRAN126_2866_L.jpg;Vernou-sur-Brenne;37210;37270;47.416667;0.85
93AJ/316;Carnet n°50;Tours, rue Néricault-Destouches. — Notes de travail. — Vendôme, abbatiale de la Trinité.;Papier;19 x 14,5 cm;fol. 63v-64r;;FRAN126_2867_L.jpg;Tours;37100;37261;47.383333;0.683333
93AJ/316;Carnet n°50;Vendôme, abbatiale de la Trinité.;Papier;19 x 14,5 cm;fol. 64v-65r;;FRAN126_2868_L.jpg;Vendôme;41100;41269;47.8;1.066667
93AJ/316;Carnet n°50;Vendôme, abbatiale de la Trinité.;Papier;19 x 14,5 cm;fol. 65v-66r;;FRAN126_2869_L.jpg;Vendôme;41100;41269;47.8;1.066667
93AJ/316;Carnet n°50;Vendôme, abbatiale de la Trinité.;Papier;19 x 14,5 cm;fol. 66v-67r;;FRAN126_2870_L.jpg;Vendôme;41100;41269;47.8;1.066667
93AJ/316;Carnet n°50;Vendôme, abbatiale de la Trinité.;Papier;19 x 14,5 cm;fol. 67v-68r;;FRAN126_2871_L.jpg;Vendôme;41100;41269;47.8;1.066667
93AJ/316;Carnet n°50;Vendôme, abbatiale de la Trinité.— Vendôme, musée.;Papier;19 x 14,5 cm;fol. 68v-69r;;FRAN126_2872_L.jpg;Vendôme;41100;41269;47.8;1.066667
93AJ/316;Carnet n°50;Vendôme, musée. — Notes de travail.;Papier;19 x 14,5 cm;fol. 69v-70r;;FRAN126_2873_L.jpg;Vendôme;41100;41269;47.8;1.066667
93AJ/316;Carnet n°50;Vendôme, chapelle Saint-Pierre-de-la-Motte.;Papier;19 x 14,5 cm;fol. 70v-71r;;FRAN126_2874_L.jpg;Vendôme;41100;41269;47.8;1.066667
93AJ/316;Carnet n°50;Vendôme, abbatiale de la Trinité.;Papier;19 x 14,5 cm;fol. 71v-72r;;FRAN126_2875_L.jpg;Vendôme;41100;41269;47.8;1.066667
93AJ/316;Carnet n°50;Vendôme, abbatiale de la Trinité.;Papier;19 x 14,5 cm;fol. 72v-73r;;FRAN126_2876_L.jpg;Vendôme;41100;41269;47.8;1.066667
93AJ/316;Carnet n°50;Vendôme, abbatiale de la Trinité.;Papier;19 x 14,5 cm;fol. 73v-74r;;FRAN126_2877_L.jpg;Vendôme;41100;41269;47.8;1.066667
93AJ/316;Carnet n°50;Châteaudun, église Saint-Valérien.;Papier;19 x 14,5 cm;fol. 74v-75r;;FRAN126_2878_L.jpg;Châteaudun;28200;28088;48.083333;1.333333
93AJ/316;Carnet n°50;Châteaudun, église Saint-Valérien.;Papier;19 x 14,5 cm;fol. 75v-76r;;FRAN126_2879_L.jpg;Châteaudun;28200;28088;48.083333;1.333333
93AJ/316;Carnet n°50;Châteaudun, église Saint-Valérien.;Papier;19 x 14,5 cm;fol. 76v-77r;;FRAN126_2880_L.jpg;Châteaudun;28200;28088;48.083333;1.333333
93AJ/316;Carnet n°50;Châteaudun, église Saint-Valérien. — Châteaudun, abbatiale de la Madeleine.;Papier;19 x 14,5 cm;fol. 77v-78r;;FRAN126_2881_L.jpg;Châteaudun;28200;28088;48.083333;1.333333
93AJ/316;Carnet n°50;Châteaudun, abbatiale de la Madeleine.;Papier;19 x 14,5 cm;fol. 78v-79r;;FRAN126_2882_L.jpg;Châteaudun;28200;28088;48.083333;1.333333
93AJ/316;Carnet n°50;Châteaudun, abbatiale de la Madeleine. — Châteaudun, château.;Papier;19 x 14,5 cm;fol. 79v-80r;;FRAN126_2883_L.jpg;Châteaudun;28200;28088;48.083333;1.333333
93AJ/316;Carnet n°50;Châteaudun, musée dunois. — Châteaudun, château.;Papier;19 x 14,5 cm;fol. 80v-81r;;FRAN126_2884_L.jpg;Châteaudun;28200;28088;48.083333;1.333333
93AJ/316;Carnet n°50;Châteaudun, château.;Papier;19 x 14,5 cm;fol. 81v-82r;;FRAN126_2885_L.jpg;Châteaudun;28200;28088;48.083333;1.333333
93AJ/316;Carnet n°50;Châteaudun, église Notre-Dame-du-Champdé.— Châteaudun, église Saint-Jean-de-la-Chaîne.;Papier;19 x 14,5 cm;fol. 82v-83r;;FRAN126_2886_L.jpg;Châteaudun;28200;28088;48.083333;1.333333
93AJ/316;Carnet n°50;Châteaudun, église Saint-Jean-de-la-Chaîne.;Papier;19 x 14,5 cm;fol. 83v-84r;;FRAN126_2887_L.jpg;Châteaudun;28200;28088;48.083333;1.333333
93AJ/316;Carnet n°50;Châteaudun, église Saint-Jean-de-la-Chaîne.;Papier;19 x 14,5 cm;fol. 84v-85r;;FRAN126_2888_L.jpg;Châteaudun;28200;28088;48.083333;1.333333
93AJ/316;Carnet n°50;Châteaudun, église Saint-Jean-de-la-Chaîne. — Senlis, arênes.;Papier;19 x 14,5 cm;fol. 85v-86r;;FRAN126_2889_L.jpg;Châteaudun;28200;28088;48.083333;1.333333
93AJ/316;Carnet n°50;Senlis, arènes. — Senlis, abbatiale Saint-Vincent.;Papier;19 x 14,5 cm;fol. 86v-87r;;FRAN126_2890_L.jpg;Senlis;60300;60612;49.2;2.583333
93AJ/316;Carnet n°50;Senlis, arènes. — Senlis, abbatiale Saint-Vincent.;Papier;19 x 14,5 cm;fol. 86v-87r;;FRAN126_2890_L.jpg;Senlis;62310;62790;50.533333;2.15
93AJ/316;Carnet n°50;Senlis, abbatiale Saint-Vincent.;Papier;19 x 14,5 cm;fol. 87v-88r;;FRAN126_2891_L.jpg;Senlis;60300;60612;49.2;2.583333
93AJ/316;Carnet n°50;Senlis, abbatiale Saint-Vincent.;Papier;19 x 14,5 cm;fol. 87v-88r;;FRAN126_2891_L.jpg;Senlis;62310;62790;50.533333;2.15
93AJ/316;Carnet n°50;;Papier;19 x 14,5 cm;fol. 88v-89r;Ne pas numériser des fol. 89v à 97r [blancs].;FRAN126_2892_L.jpg;;;;;
93AJ/316;Carnet n°50;Notes de travail.;Papier;19 x 14,5 cm;fol. 97v-98r;;FRAN126_2893_L.jpg;;;;;
93AJ/316;Carnet n°50;Notes de travail. — Notes de voyage.;Papier;19 x 14,5 cm;fol. 98v-contre-plat inf.;;FRAN126_2894_L.jpg;;;;;
93AJ/316;Carnet n°50;Second plat;Papier;9,5 x 14,5 cm;Second plat;;FRAN126_2895_L.jpg;;;;;
93AJ/316;Carnet n°51;Premier plat;Papier;9,5 x 14,5 cm;Premier plat;;FRAN126_2896_L.jpg;;;;;
93AJ/316;Carnet n°51;Sommaire.;Papier;19 x 14,5 cm;Contre-plat sup.-fol. 1r;;FRAN126_2897_L.jpg;;;;;
93AJ/316;Carnet n°51;Saint-Pierre d'Albigny;Papier;19 x 14,5 cm;fol. 1v-2r;;FRAN126_2898_L.jpg;;;;;
93AJ/316;Carnet n°51;Salins-Mouthier.;Papier;19 x 14,5 cm;fol. 2v-3r;;FRAN126_2899_L.jpg;;;;;
93AJ/316;Carnet n°51;Brides-les-Bains. Pont du doron des Allues.;Papier;19 x 14,5 cm;fol. 3v-4r;;FRAN126_2900_L.jpg;Brides-les-Bains;73570;73057;45.45;6.566667
93AJ/316;Carnet n°51;Brides-les-Bains. La Gorge de pigeon.;Papier;19 x 14,5 cm;fol. 4v-5r;;FRAN126_2901_L.jpg;Brides-les-Bains;73570;73057;45.45;6.566667
93AJ/316;Carnet n°51;Brides-les-Bains.;Papier;19 x 14,5 cm;fol. 5v-6r;;FRAN126_2902_L.jpg;Brides-les-Bains;73570;73057;45.45;6.566667
93AJ/316;Carnet n°51;Borel.;Papier;19 x 14,5 cm;fol. 6v-7r;;FRAN126_2903_L.jpg;;;;;
93AJ/316;Carnet n°51;Fontaine près Brides.;Papier;19 x 14,5 cm;fol. 7v-8r;;FRAN126_2904_L.jpg;;;;;
93AJ/316;Carnet n°51;Route de Salins à Brides-les-Bains.;Papier;19 x 14,5 cm;fol. 8v-9r;;FRAN126_2905_L.jpg;;;;;
93AJ/316;Carnet n°51;Ambronay. Église.;Papier;19 x 14,5 cm;fol. 9v-10r;;FRAN126_2906_L.jpg;Ambronay;1500.;1007.;46;5.35
93AJ/316;Carnet n°51;Ambronay. Église.;Papier;19 x 14,5 cm;fol. 10v-11r;;FRAN126_2907_L.jpg;Ambronay;1500.;1007.;46;5.35
93AJ/316;Carnet n°51;Ambronay. Église.;Papier;19 x 14,5 cm;fol. 11v-12r;;FRAN126_2908_L.jpg;Ambronay;1500.;1007.;46;5.35
93AJ/316;Carnet n°51;Ambronay. Église. — Brou. Église.;Papier;19 x 14,5 cm;fol. 12v-13r;;FRAN126_2909_L.jpg;Ambronay;1500.;1007.;46;5.35
93AJ/316;Carnet n°51;Brou. Église.;Papier;19 x 14,5 cm;fol. 13v-14r;;FRAN126_2910_L.jpg;Brou;28160;28061;48.216667;1.183333
93AJ/316;Carnet n°51;Bourg-en-Bresse.;Papier;19 x 14,5 cm;fol. 14v-15r;;FRAN126_2911_L.jpg;Bourg-en-Bresse;1000.;1053.;46.2;5.216667
93AJ/316;Carnet n°51;Besançon. Cathédrale.;Papier;19 x 14,5 cm;fol. 15v-16r;;FRAN126_2912_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°51;Besançon. Cathédrale.;Papier;19 x 14,5 cm;fol. 16v-17r;;FRAN126_2913_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°51;Besançon. Cathédrale.;Papier;19 x 14,5 cm;fol. 17v-18r;;FRAN126_2914_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°51;Besançon. Cathédrale.;Papier;19 x 14,5 cm;fol. 18v-19r;;FRAN126_2915_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°51;Grange Huguenet.;Papier;19 x 14,5 cm;fol. 19v-20r;;FRAN126_2916_L.jpg;;;;;
93AJ/316;Carnet n°51;Besançon. Cathédrale.;Papier;19 x 14,5 cm;fol. 20v-21r;;FRAN126_2917_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°51;Besançon. Cathédrale.;Papier;19 x 14,5 cm;fol. 21v-22r;;FRAN126_2918_L.jpg;Besançon;25000;25056;47.25;6.033333
93AJ/316;Carnet n°51;Neufchâteau.;Papier;19 x 14,5 cm;fol. 22v-23r;;FRAN126_2919_L.jpg;Neufchâteau;88300;88321;48.35;44382
